Link,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2016 (est.),2017 (est.),2018 (est.),2019 (est.),2020 (est.),County,State
"https://en.wikipedia.org/wiki/Schley_County,_Georgia",,,,,,,,"4,633","5,129","5,302","5,443","5,499","5,213","5,243","5,347","5,033","4,036","3,256","3,097","3,433","4,861","5,233","5,010",,,"5,236",,,Schley County, Georgia
"https://en.wikipedia.org/wiki/Screven_County,_Georgia",,"3,019","4,477","3,941","4,776","4,794","6,847","8,274","9,175","12,786","14,424","19,252","20,202","23,552","20,503","20,353","18,000","14,919","12,591","14,043","13,842","15,374","14,593",,,"13,938",,,Screven County, Georgia
"https://en.wikipedia.org/wiki/Seminole_County,_Georgia",,,,,,,,,,,,,,,"7,389","8,492","7,904","6,802","7,059","9,057","9,010","9,369","8,729",,,"8,315",,,Seminole County, Georgia
"https://en.wikipedia.org/wiki/Spalding_County,_Georgia",,,,,,,,"8,699","10,205","12,585","13,117","17,619","19,741","21,908","23,495","28,427","31,045","35,404","39,514","47,899","54,457","58,417","64,073",,,"66,100",,,Spalding County, Georgia
"https://en.wikipedia.org/wiki/Stephens_County,_Georgia",,,,,,,,,,,,,"9,728","11,215","11,740","12,972","16,647","18,391","20,331","21,763","23,257","25,435","26,175",,,"26,035",,,Stephens County, Georgia
"https://en.wikipedia.org/wiki/Stewart_County,_Georgia",,,,,,"12,933","16,027","13,422","14,204","13,998","15,682","15,856","13,437","12,089","11,114","10,603","9,194","7,371","6,511","5,896","5,654","5,252","6,058",,,"6,199",,,Stewart County, Georgia
"https://en.wikipedia.org/wiki/Sumter_County,_Georgia",,,,,,"5,759","10,322","9,428","16,559","18,239","22,107","26,212","29,092","29,640","26,800","24,502","24,208","24,652","26,931","29,360","30,228","33,200","32,819",,,"29,733",,,Sumter County, Georgia
"https://en.wikipedia.org/wiki/Talbot_County,_Georgia",,,,,"5,940","15,627","16,534","13,616","11,913","14,115","13,258","12,197","11,696","11,158","8,458","8,141","7,687","7,127","6,625","6,536","6,524","6,498","6,865",,,"6,272",,,Talbot County, Georgia
"https://en.wikipedia.org/wiki/Taliaferro_County,_Georgia",,,,,"4,934","5,190","5,146","4,583","4,796","7,034","7,291","7,912","8,766","8,841","6,172","6,278","4,515","3,370","2,423","2,032","1,915","2,077","1,717",,,"1,608",,,Taliaferro County, Georgia
"https://en.wikipedia.org/wiki/Tattnall_County,_Georgia",,,"2,206","2,644","2,040","2,724","3,227","4,352","4,860","6,988","10,253","20,419","18,569","14,502","15,411","16,243","15,939","15,837","16,557","18,134","17,722","22,305","25,520",,,"25,391",,,Tattnall County, Georgia
"https://en.wikipedia.org/wiki/Taylor_County,_Georgia",,,,,,,,"5,998","7,143","8,597","8,666","9,846","10,839","11,473","10,617","10,768","9,113","8,311","7,865","7,902","7,642","8,815","8,906",,,"8,039",,,Taylor County, Georgia
"https://en.wikipedia.org/wiki/Telfair_County,_Georgia",,,744,"2,104","2,136","2,763","3,026","2,713","3,245","4,828","5,477","10,083","13,288","15,291","14,997","15,145","13,221","11,715","11,381","11,445","11,000","11,794","16,500",,,"15,876",,,Telfair County, Georgia
"https://en.wikipedia.org/wiki/Terrell_County,_Georgia",,,,,,,,"6,232","9,053","10,451","14,503","19,023","22,003","19,601","18,290","16,675","14,314","12,742","11,416","12,017","10,653","10,970","9,315",,,"8,611",,,Terrell County, Georgia
"https://en.wikipedia.org/wiki/Thomas_County,_Georgia",,,,,"3,299","6,766","10,103","10,766","14,523","20,597","26,154","31,076","29,071","33,044","32,612","31,289","33,932","34,319","34,515","38,098","38,986","42,737","44,720",,,"44,448",,,Thomas County, Georgia
"https://en.wikipedia.org/wiki/Tift_County,_Georgia",,,,,,,,,,,,,"11,487","14,493","16,068","18,599","22,645","23,487","27,288","32,862","34,998","38,407","40,118",,,"40,571",,,Tift County, Georgia
"https://en.wikipedia.org/wiki/Toombs_County,_Georgia",,,,,,,,,,,,,"11,206","13,897","17,165","16,952","17,382","16,837","19,151","22,592","24,072","26,067","27,223",,,"26,887",,,Toombs County, Georgia
"https://en.wikipedia.org/wiki/Towns_County,_Georgia",,,,,,,,"2,459","2,780","3,261","4,064","4,748","3,932","3,937","4,346","4,925","4,803","4,538","4,565","5,638","6,754","9,319","10,471",,,"11,852",,,Towns County, Georgia
"https://en.wikipedia.org/wiki/Treutlen_County,_Georgia",,,,,,,,,,,,,,"7,664","7,488","7,632","6,522","5,874","5,647","6,087","5,994","6,854","6,885",,,"6,809",,,Treutlen County, Georgia
"https://en.wikipedia.org/wiki/Troup_County,_Georgia",,,,,"5,799","15,733","16,879","16,262","17,632","20,565","20,723","24,002","26,228","36,097","36,752","43,879","49,841","47,189","44,466","50,003","55,536","58,779","67,044",,,"70,034",,,Troup County, Georgia
"https://en.wikipedia.org/wiki/Turner_County,_Georgia",,,,,,,,,,,,,"10,075","12,466","11,196","10,846","10,479","8,439","8,790","9,510","8,703","9,504","8,930",,,"7,912",,,Turner County, Georgia
"https://en.wikipedia.org/wiki/Twiggs_County,_Georgia",,,"3,405","10,640","8,031","8,422","8,179","8,320","8,545","8,918","8,195","8,716","10,736","10,407","8,372","9,117","8,308","7,935","8,222","9,354","9,806","10,590","9,023",,,"8,188",,,Twiggs County, Georgia
"https://en.wikipedia.org/wiki/Union_County,_Georgia",,,,,,"3,152","7,234","4,413","5,267","6,431","7,749","8,481","6,918","6,455","6,340","7,680","7,318","6,510","6,811","9,390","11,993","17,289","21,356",,,"24,001",,,Union County, Georgia
"https://en.wikipedia.org/wiki/Upson_County,_Georgia",,,,,"7,013","9,408","9,424","9,910","9,430","12,400","12,188","13,670","12,757","14,786","19,509","25,064","25,078","23,800","23,505","25,998","26,300","27,597","27,153",,,"26,215",,,Upson County, Georgia
"https://en.wikipedia.org/wiki/Walker_County,_Georgia",,,,,,"6,572","13,109","10,082","9,925","11,056","13,282","15,661","18,692","23,370","26,206","31,024","38,198","45,264","50,691","56,470","58,340","61,053","68,756",,,"69,410",,,Walker County, Georgia
"https://en.wikipedia.org/wiki/Walton_County,_Georgia",,,"1,026","4,192","10,929","10,209","10,821","11,074","11,038","15,622","17,467","20,942","25,393","24,216","21,118","20,777","20,230","20,481","23,404","31,211","38,586","60,687","83,768",,,"93,503",,,Walton County, Georgia
"https://en.wikipedia.org/wiki/Ware_County,_Georgia",,,,,"1,205","2,323","3,888","2,200","2,286","4,159","8,811","13,761","22,957","28,361","26,558","27,929","30,289","34,219","33,525","37,180","35,471","35,483","36,312",,,"35,680",,,Ware County, Georgia
"https://en.wikipedia.org/wiki/Warren_County,_Georgia",,"8,329","8,725","10,630","10,946","9,789","12,425","9,820","10,545","10,885","10,957","11,463","11,860","11,828","11,181","10,236","8,779","7,360","6,669","6,583","6,078","6,336","5,834",,,"5,251",,,Warren County, Georgia
"https://en.wikipedia.org/wiki/Washington_County,_Georgia","4,552","10,300","9,940","10,627","9,820","10,565","11,766","12,698","15,842","21,964","25,237","28,227","28,174","28,147","25,030","24,230","21,012","18,903","17,480","18,842","19,112","21,176","21,187",,,"20,386",,,Washington County, Georgia
"https://en.wikipedia.org/wiki/Wayne_County,_Georgia",,,676,"1,010",963,"1,258","1,499","2,268","2,177","5,980","7,485","9,449","13,069","14,381","12,647","13,122","14,248","17,921","17,858","20,750","22,356","26,565","30,099",,,"29,808",,,Wayne County, Georgia
"https://en.wikipedia.org/wiki/Webster_County,_Georgia",,,,,,,,"5,030","4,677","5,237","5,695","6,618","6,151","5,342","5,032","4,726","4,081","3,247","2,362","2,341","2,263","2,390","2,799",,,,"2,607",,Webster County, Georgia
"https://en.wikipedia.org/wiki/Wheeler_County,_Georgia",,,,,,,,,,,,,,"9,817","9,149","8,535","6,712","5,342","4,596","5,155","4,903","6,179","7,421",,,"7,879",,,Wheeler County, Georgia
"https://en.wikipedia.org/wiki/White_County,_Georgia",,,,,,,,"3,315","4,606","5,341","6,151","5,912","5,110","6,105","6,056","6,417","5,951","6,935","7,742","10,120","13,006","19,944","27,144",,,"29,970",,,White County, Georgia
"https://en.wikipedia.org/wiki/Whitfield_County,_Georgia",,,,,,,,"10,047","10,117","11,900","12,916","14,509","15,934","16,897","20,808","26,105","34,432","42,109","55,108","65,789","72,462","83,525","102,599",,,"104,062",,,Whitfield County, Georgia
"https://en.wikipedia.org/wiki/Wilcox_County,_Georgia",,,,,,,,"2,115","2,439","3,109","7,980","11,097","13,486","15,511","13,439","12,755","10,167","7,905","6,998","7,682","7,008","8,577","9,255",,,"8,812",,,Wilcox County, Georgia
"https://en.wikipedia.org/wiki/Wilkes_County,_Georgia","31,500","13,103","14,887","17,607","14,237","10,148","12,107","11,420","11,796","15,985","18,081","20,866","23,441","24,210","15,944","15,084","12,388","10,961","10,184","10,951","10,597","10,687","10,593",,,"9,876",,,Wilkes County, Georgia
"https://en.wikipedia.org/wiki/Wilkinson_County,_Georgia",,,"2,154","6,992","6,513","6,842","8,296","9,376","9,383","12,061","10,871","11,440","10,078","11,376","10,844","11,025","9,781","9,250","9,393","10,368","10,228","10,220","9,563",,,"9,036",,,Wilkinson County, Georgia
"https://en.wikipedia.org/wiki/Worth_County,_Georgia",,,,,,,,"2,763","3,778","5,892","10,048","18,664","19,147","23,863","21,094","21,374","19,357","16,682","14,770","18,064","19,745","21,967","21,679",,,"20,299",,,Worth County, Georgia
"https://en.wikipedia.org/wiki/Hawaii_County,_Hawaii",,,,,,,,,,,,"46,843","55,382","64,895","73,325","73,276","68,350","61,332","63,468","92,053","120,317","148,677","185,079",,,,"201,513",,Hawaii County, Hawaii
"https://en.wikipedia.org/wiki/Kalawao_County,_Hawaii",,,,,,,,,,,,"1,177",785,667,605,446,340,279,172,144,130,147,90,,,,86,,Kalawao County, Hawaii
"https://en.wikipedia.org/wiki/Kauai_County,_Hawaii",,,,,,,,,,,,"20,734","23,952","29,438","35,942","35,818","29,905","28,176","29,761","39,082","51,177","58,463","67,091",,,,"72,293",,Kauai County, Hawaii
"https://en.wikipedia.org/wiki/Maui_County,_Hawaii",,,,,,,,,,,,"26,743","29,762","37,385","55,541","55,534","48,179","42,576","45,984","70,847","100,374","128,094","154,834",,,,"167,417",,Maui County, Hawaii
"https://en.wikipedia.org/wiki/Ada_County,_Idaho",,,,,,,,,"2,675","4,674","8,368","11,559","29,088","35,213","37,925","50,401","70,649","93,460","112,230","173,036","205,775","300,904","392,365",,,,"481,587",,Ada County, Idaho
"https://en.wikipedia.org/wiki/Adams_County,_Idaho",,,,,,,,,,,,,,"2,966","2,867","3,407","3,347","2,978","2,877","3,347","3,254","3,476","3,976",,,"4,250",,,Adams County, Idaho
"https://en.wikipedia.org/wiki/Bannock_County,_Idaho",,,,,,,,,,,,"11,702","19,242","27,532","31,266","34,759","41,745","49,342","52,200","65,421","66,026","75,565","82,839",,,,"87,808",,Bannock County, Idaho
"https://en.wikipedia.org/wiki/Bear_Lake_County,_Idaho",,,,,,,,,,"3,235","6,057","7,051","7,729","8,783","7,872","7,911","6,834","7,148","5,801","6,931","6,084","6,411","5,986",,,,"6,125",,Bear Lake County, Idaho
"https://en.wikipedia.org/wiki/Benewah_County,_Idaho",,,,,,,,,,,,,,"6,997","6,371","7,332","6,173","6,036","6,230","8,292","7,937","9,171","9,285",,,"9,226",,,Benewah County, Idaho
"https://en.wikipedia.org/wiki/Bingham_County,_Idaho",,,,,,,,,,,"13,575","10,447","23,306","18,310","18,561","21,044","23,271","28,218","29,167","36,489","37,583","41,735","45,607",,,,"46,811",,Bingham County, Idaho
"https://en.wikipedia.org/wiki/Blaine_County,_Idaho",,,,,,,,,,,,"4,900","8,387","4,473","3,768","5,295","5,384","4,598","5,749","9,841","13,552","18,991","21,376",,,"22,601",,,Blaine County, Idaho
"https://en.wikipedia.org/wiki/Boise_County,_Idaho",,,,,,,,,"3,834","3,214","3,342","4,174","5,250","1,822","1,847","2,333","1,776","1,646","1,763","2,999","3,509","6,670","7,028",,,,"7,831",,Boise County, Idaho
"https://en.wikipedia.org/wiki/Bonner_County,_Idaho",,,,,,,,,,,,,"13,588","12,957","13,152","15,667","14,853","15,587","15,560","24,163","26,622","36,835","40,877",,,"44,727",,,Bonner County, Idaho
"https://en.wikipedia.org/wiki/Bonneville_County,_Idaho",,,,,,,,,,,,,,"17,501","19,664","25,697","30,210","46,906","51,250","65,980","72,207","82,522","104,234",,,,"119,062",,Bonneville County, Idaho
"https://en.wikipedia.org/wiki/Boundary_County,_Idaho",,,,,,,,,,,,,,"4,474","4,555","5,987","5,908","5,809","6,371","7,289","8,332","9,871","10,972",,,"11,948",,,Boundary County, Idaho
"https://en.wikipedia.org/wiki/Butte_County,_Idaho",,,,,,,,,,,,,,"2,940","1,934","1,877","2,722","3,498","2,925","3,342","2,918","2,899","2,891",,,"2,611",,,Butte County, Idaho
"https://en.wikipedia.org/wiki/Camas_County,_Idaho",,,,,,,,,,,,,,"1,730","1,411","1,360","1,079",917,728,818,727,991,"1,117",,,"1,127",,,Camas County, Idaho
"https://en.wikipedia.org/wiki/Canyon_County,_Idaho",,,,,,,,,,,,"7,497","25,323","26,932","30,930","40,987","53,597","57,662","61,288","83,756","90,076","131,441","188,923",,,,"229,849",,Canyon County, Idaho
"https://en.wikipedia.org/wiki/Caribou_County,_Idaho",,,,,,,,,,,,,,"2,191","2,121","2,284","5,576","5,976","6,534","8,695","6,963","7,304","6,963",,,,"7,155",,Caribou County, Idaho
"https://en.wikipedia.org/wiki/Cassia_County,_Idaho",,,,,,,,,,"1,312","3,143","3,951","7,197","15,659","13,116","14,430","14,629","16,121","17,017","19,427","19,532","21,416","22,952",,,,"24,030",,Cassia County, Idaho
"https://en.wikipedia.org/wiki/Clark_County,_Idaho",,,,,,,,,,,,,,"1,886","1,122","1,005",918,915,741,798,762,"1,022",982,,,852,,,Clark County, Idaho
"https://en.wikipedia.org/wiki/Clearwater_County,_Idaho",,,,,,,,,,,,,,"4,993","6,599","8,243","8,217","8,548","10,871","10,390","8,505","8,930","8,761",,,"8,758",,,Clearwater County, Idaho
"https://en.wikipedia.org/wiki/Custer_County,_Idaho",,,,,,,,,,,"1,870","2,049","3,001","3,550","3,162","3,549","3,318","2,996","2,967","3,385","4,133","4,342","4,368",,,"4,280",,,Custer County, Idaho
"https://en.wikipedia.org/wiki/Elmore_County,_Idaho",,,,,,,,,,,"1,870","2,286","4,785","5,087","4,491","5,518","6,687","16,719","17,479","21,565","21,205","29,130","27,038",,,,"27,511",,Elmore County, Idaho
"https://en.wikipedia.org/wiki/Franklin_County,_Idaho",,,,,,,,,,,,,,"8,650","9,379","10,229","9,867","8,467","7,373","8,895","9,232","11,329","12,786",,,,"13,876",,Franklin County, Idaho
"https://en.wikipedia.org/wiki/Fremont_County,_Idaho",,,,,,,,,,,,"12,821","24,606","10,380","9,924","10,304","9,351","8,679","8,710","10,813","10,937","11,819","13,242",,,"13,168",,,Fremont County, Idaho
"https://en.wikipedia.org/wiki/Gem_County,_Idaho",,,,,,,,,,,,,,"6,427","7,419","9,544","8,730","9,127","9,387","11,972","11,844","15,181","16,719",,,,"18,112",,Gem County, Idaho
"https://en.wikipedia.org/wiki/Gooding_County,_Idaho",,,,,,,,,,,,,,"6,427","7,419","9,544","8,730","9,544","8,645","11,874","11,633","14,155","15,464",,,"15,196",,,Gooding County, Idaho
"https://en.wikipedia.org/wiki/Idaho_County,_Idaho",,,,,,,,,849,"2,031","2,955","9,121","12,384","11,759","10,107","12,691","11,423","13,542","12,891","14,769","13,783","15,511","16,267",,,"16,513",,,Idaho County, Idaho
"https://en.wikipedia.org/wiki/Jefferson_County,_Idaho",,,,,,,,,,,,,,"9,441","9,171","10,762","10,495","11,672","11,619","15,304","16,543","19,155","26,140",,,,"29,871",,Jefferson County, Idaho
"https://en.wikipedia.org/wiki/Jerome_County,_Idaho",,,,,,,,,,,,,,"5,729","8,358","9,900","12,080","11,712","10,253","14,840","15,138","18,342","22,374",,,"24,015",,,Jerome County, Idaho
"https://en.wikipedia.org/wiki/Kootenai_County,_Idaho",,,,,,,,,,518,"4,108","10,216","22,747","17,878","19,469","22,283","24,947","29,556","35,332","59,770","69,795","108,685","138,494",,,,"165,697",,Kootenai County, Idaho
"https://en.wikipedia.org/wiki/Latah_County,_Idaho",,,,,,,,,,,"9,173","13,451","18,818","18,092","17,798","18,804","20,971","21,170","24,891","28,749","30,617","34,935","37,244",,,"40,134",,,Latah County, Idaho
"https://en.wikipedia.org/wiki/Lemhi_County,_Idaho",,,,,,,,,988,"2,230","1,915","3,446","4,786","5,164","4,643","6,521","6,278","5,816","5,566","7,460","6,899","7,806","7,936",,,"7,961",,,Lemhi County, Idaho
"https://en.wikipedia.org/wiki/Lewis_County,_Idaho",,,,,,,,,,,,,,"5,851","5,238","4,666","4,208","4,423","3,867","4,118","3,516","3,747","3,821",,,"3,861",,,Lewis County, Idaho
"https://en.wikipedia.org/wiki/Lincoln_County,_Idaho",,,,,,,,,,,,"1,784","12,676","3,446","3,242","4,230","4,256","3,686","3,057","3,436","3,308","4,044","5,208",,,"5,360",,,Lincoln County, Idaho
"https://en.wikipedia.org/wiki/Madison_County,_Idaho",,,,,,,,,,,,,,"9,167","8,316","9,186","9,156","9,417","13,452","19,480","23,674","27,467","37,536",,,,"39,907",,Madison County, Idaho
"https://en.wikipedia.org/wiki/Minidoka_County,_Idaho",,,,,,,,,,,,,,"9,035","8,403","9,870","9,785","14,394","15,731","19,718","19,361","20,174","20,069",,,"20,825",,,Minidoka County, Idaho
"https://en.wikipedia.org/wiki/Nez_Perce_County,_Idaho",,,,,,,,,"1,607","3,965","2,847","13,748","24,860","15,253","17,591","18,873","22,568","27,066","30,276","33,220","33,754","37,410","39,265",,,"40,408",,,Nez Perce County, Idaho
"https://en.wikipedia.org/wiki/Oneida_County,_Idaho",,,,,,,,,"1,922","6,964","6,819","8,933","15,170","6,723","5,870","5,417","4,387","3,603","2,864","3,258","3,492","4,125","4,286",,,,"4,531",,Oneida County, Idaho
"https://en.wikipedia.org/wiki/Owyhee_County,_Idaho",,,,,,,,,"1,713","1,426","2,021","3,804","4,044","4,694","4,103","5,652","6,307","6,375","6,422","8,272","8,392","10,644","11,526",,,"11,693",,,Owyhee County, Idaho
"https://en.wikipedia.org/wiki/Payette_County,_Idaho",,,,,,,,,,,,,,"7,021","7,318","9,511","11,921","12,363","12,401","15,722","16,434","20,578","22,623",,,,"23,951",,Payette County, Idaho
"https://en.wikipedia.org/wiki/Power_County,_Idaho",,,,,,,,,,,,,,"5,105","4,457","3,965","3,988","4,111","4,864","6,844","7,086","7,538","7,817",,,"7,768",,,Power County, Idaho
"https://en.wikipedia.org/wiki/Shoshone_County,_Idaho",,,,,,,,,722,469,"5,382","11,950","13,963","14,250","19,060","21,230","22,806","20,876","19,718","19,226","13,931","13,771","12,765",,,"12,796",,,Shoshone County, Idaho
"https://en.wikipedia.org/wiki/Teton_County,_Idaho",,,,,,,,,,,,,,"3,921","3,573","3,601","3,204","2,639","2,351","2,897","3,439","5,999","10,170",,,"11,640",,,Teton County, Idaho
